Chromosome,Start,End,Width,Value,FWER,Nearest Symbol,Nearest Ensembl ID,Distance to Closest Gene,CpG Island?,Annotation,Cluster
chr11,61503512,61504447,936,-0.013925591,0.024,DAGLA,ENSG00000134780.9_1,0,non-Island,CDS,3:G0N-
chr8,42397703,42397878,176,-0.01398202,0.024,SMIM19,ENSG00000176209.11_1,0,non-Island,Intron,3:G0N-
chr20,10208801,10209919,1119,-0.014008605,0.024,SNAP25-AS1,ENSG00000227906.7_2,0,non-Island,Intron,3:G0N-
chr20,10208801,10209919,1119,-0.014008605,0.024,SNAP25,ENSG00000132639.12_2,0,non-Island,Intron,3:G0N-
chrX,152987481,152988658,1178,-0.013899499,0.024,BCAP31,ENSG00000185825.15_2,0,non-Island,CDS,3:G0N-
chr18,54317799,54317926,128,-0.01388872,0.024,TXNL1,ENSG00000091164.12_2,0,non-Island,Intron,3:G0N-
chr5,157157993,157157993,1,-0.017401779,0.024,THG1L,ENSG00000113272.13_1,211,non-Island,Promoter,3:G0N-
chr21,45145000,45147647,2648,-0.011913188,0.028,PDXK,ENSG00000160209.18_1,0,non-Island,Intron,3:G0N-
chr4,1276377,1277584,1208,-0.011999221,0.028,CTBP1-AS2,ENSG00000196810.4_1,0,non-Island,Intron,3:G0N-
chr2,233782304,233785684,3381,-0.012506331,0.028,NGEF,ENSG00000066248.14_1,0,non-Island,CDS,3:G0N-
chr20,62126157,62127292,1136,-0.013237878,0.028,EEF1A2,ENSG00000101210.10_1,0,CpG-Island,CDS,3:G0N-
chr19,12983876,12984514,639,-0.013443226,0.028,MAST1,ENSG00000105613.9_1,0,CpG-Island,CDS,3:G0N-
chr3,178754656,178756017,1362,-0.013740046,0.028,ZMAT3,ENSG00000172667.10_1,0,non-Island,Intron,3:G0N-
chr1,2420811,2421858,1048,-0.013723459,0.028,PLCH2,ENSG00000149527.17_2,0,non-Island,CDS,3:G0N-
chr1,3808078,3808473,396,-0.013777545,0.028,C1orf174,ENSG00000198912.10_1,0,non-Island,Intron,3:G0N-
chr2,242090803,242091681,879,-0.013734294,0.028,PPP1R7,ENSG00000115685.14_1,0,non-Island,CDS,3:G0N-
chr22,44391796,44392230,435,-0.013786979,0.028,SAMM50,ENSG00000100347.14_2,0,non-Island,CDS,3:G0N-
chr19,48204734,48205648,915,-0.010407109,0.032,,ENSG00000268746.1_2,0,CpG-Island,CDS,3:G0N-
chr19,48204734,48205648,915,-0.010407109,0.032,GLTSCR1,ENSG00000063169.10_2,0,CpG-Island,CDS,3:G0N-
chr19,617046,618594,1549,-0.011105343,0.032,HCN2,ENSG00000099822.2_1,0,CpG-Island,CDS,3:G0N-
chr19,617046,618594,1549,-0.011105343,0.032,POLRMT,ENSG00000099821.13_1,0,CpG-Island,CDS,3:G0N-
chr12,132900328,132901274,947,-0.011036953,0.032,GALNT9,ENSG00000182870.8,0,CpG-Island,Intron,3:G0N-
chr16,2049490,2050600,1111,-0.013153842,0.032,ZNF598,ENSG00000167962.13_2,0,non-Island,CDS,3:G0N-
chr22,39261649,39262660,1012,-0.012964679,0.032,CBX6,ENSG00000183741.11_1,0,CpG-Island,CDS,3:G0N-
chr21,47808535,47809310,776,-0.012924568,0.032,PCNT,ENSG00000160299.16_1,0,CpG-Island,CDS,3:G0N-
chr12,6933071,6934183,1113,-0.012626236,0.032,GPR162,ENSG00000250510.7_2,0,CpG-Island,CDS,3:G0N-
chr3,52265831,52267047,1217,-0.01333686,0.032,TWF2,ENSG00000247596.8_2,0,non-Island,CDS,3:G0N-
chr21,45153784,45155166,1383,-0.013221922,0.032,PDXK,ENSG00000160209.18_1,0,non-Island,CDS,3:G0N-
chr16,671208,671778,571,-0.013610362,0.032,RAB40C,ENSG00000197562.9_2,0,non-Island,Intron,3:G0N-
chr22,20247150,20251086,3937,-0.010133709,0.036,RTN4R,ENSG00000040608.13_2,0,non-Island,Intron,3:G0N-
chr17,80199997,80200875,879,-0.012904032,0.036,SLC16A3,ENSG00000141526.15_2,0,CpG-Island,3'UTR,3:G0N-
chr17,80199997,80200875,879,-0.012904032,0.036,CSNK1D,ENSG00000141551.14_1,0,CpG-Island,3'UTR,3:G0N-
chr16,751980,753264,1285,-0.013403466,0.036,FBXL16,ENSG00000127585.11_1,0,non-Island,Intron,3:G0N-
chr16,1741881,1742537,657,-0.013573249,0.036,HN1L,ENSG00000206053.12_2,0,non-Island,CDS,3:G0N-
chr12,132866774,132868209,1436,-0.01358295,0.036,GALNT9,ENSG00000182870.8,0,non-Island,Intron,3:G0N-
chr3,11612291,11612955,665,-0.013670368,0.036,VGLL4,ENSG00000144560.13_2,0,non-Island,Intron,3:G0N-
chr16,70322091,70322213,123,-0.013661335,0.036,AARS,ENSG00000090861.15_2,0,non-Island,Intron,3:G0N-
chr15,52842658,52844361,1704,-0.013660557,0.036,ARPP19,ENSG00000128989.10_1,0,non-Island,CDS,3:G0N-
chr2,70129240,70130199,960,-0.013652594,0.036,SNRNP27,ENSG00000124380.10_2,0,non-Island,CDS,3:G0N-
chr2,70129240,70130199,960,-0.013652594,0.036,MXD1,ENSG00000059728.10_2,0,non-Island,CDS,3:G0N-
chr2,70129240,70130199,960,-0.013652594,0.036,,ENSG00000268328.1,0,non-Island,CDS,3:G0N-
chrX,148582206,148582308,103,-0.014999697,0.036,IDS,ENSG00000010404.17_2,0,non-Island,Intron,3:G0N-
chrX,148582206,148582308,103,-0.014999697,0.036,,ENSG00000241489.7_2,0,non-Island,Intron,3:G0N-
chr19,3642243,3643490,1248,-0.011588961,0.04,PIP5K1C,ENSG00000186111.9_2,0,non-Island,CDS,3:G0N-
chr12,125550867,125553682,2816,-0.011783505,0.04,AACS,ENSG00000081760.16_2,0,non-Island,Intron,3:G0N-
chr17,914872,916003,1132,-0.012129669,0.04,ABR,ENSG00000159842.14_2,0,CpG-Island,CDS,3:G0N-
chr12,6657345,6659054,1710,-0.012266201,0.04,IFFO1,ENSG00000010295.19_2,0,CpG-Island,CDS,3:G0N-
chr17,17613052,17614967,1916,-0.013226878,0.04,RAI1,ENSG00000108557.17_2,0,non-Island,Intron,3:G0N-
chr11,60668304,60671012,2709,-0.013479633,0.04,PRPF19,ENSG00000110107.8_2,0,non-Island,CDS,3:G0N-
chr7,130624563,130627342,2780,-0.013388136,0.04,LINC-PINT,ENSG00000231721.6_1,0,non-Island,Intron,3:G0N-
chr7,150816264,150818012,1749,-0.011408458,0.044,AGAP3,ENSG00000133612.18_1,0,CpG-Island,CDS,3:G0N-
chr22,36719991,36721473,1483,-0.012939905,0.044,MYH9,ENSG00000100345.20_1,0,non-Island,CDS,3:G0N-
chr16,81711838,81712788,951,-0.012496392,0.044,CMIP,ENSG00000153815.16_2,0,CpG-Island,CDS,3:G0N-
chr10,6268040,6268869,830,-0.013306617,0.044,PFKFB3,ENSG00000170525.18_2,0,non-Island,CDS,3:G0N-
chr12,124906436,124907391,956,-0.013404449,0.044,NCOR2,ENSG00000196498.13_2,0,non-Island,CDS,3:G0N-
chr2,65540297,65540699,403,-0.013592953,0.044,SPRED2,ENSG00000198369.9_2,0,non-Island,CDS,3:G0N-
chr17,11925786,11926145,360,-0.014469505,0.044,MAP2K4,ENSG00000065559.14_2,0,non-Island,Intron,3:G0N-
chr11,71523858,71523909,52,-0.014083637,0.044,,ENSG00000248671.7_2,0,non-Island,Intron,3:G0N-
chr10,31610945,31611256,312,-0.015602117,0.044,ZEB1,ENSG00000148516.21_2,0,non-Island,Intron,3:G0N-
chr8,22871940,22875209,3270,-0.011125543,0.048,,ENSG00000245025.2_2,0,non-Island,CDS,3:G0N-
chr8,22871940,22875209,3270,-0.011125543,0.048,RHOBTB2,ENSG00000008853.16_1,0,non-Island,CDS,3:G0N-
chr11,1583367,1585512,2146,-0.01157116,0.048,DUSP8,ENSG00000184545.10_1,0,non-Island,CDS,3:G0N-
chr1,2449980,2450823,844,-0.012744537,0.048,PANK4,ENSG00000157881.13_2,0,CpG-Island,CDS,3:G0N-
chr11,61462720,61464325,1606,-0.013253669,0.048,DAGLA,ENSG00000134780.9_1,0,non-Island,Intron,3:G0N-
chr11,61912240,61913378,1139,-0.013236013,0.048,INCENP,ENSG00000149503.12_1,0,non-Island,CDS,3:G0N-
chr16,88689085,88689660,576,-0.01344305,0.048,ZC3H18,ENSG00000158545.15_2,0,non-Island,CDS,3:G0N-
chr14,50329183,50329560,378,-0.013582267,0.048,NA,ENSG00000282885.1_1,0,non-Island,Intron,3:G0N-
chr14,50329183,50329560,378,-0.013582267,0.048,RN7SL2,ENSG00000265150.1,0,non-Island,Intron,3:G0N-
chr12,123878799,123880273,1475,-0.013586098,0.048,SETD8,ENSG00000183955.12_2,0,non-Island,CDS,3:G0N-
chr11,66461422,66461990,569,-0.013583884,0.048,SPTBN2,ENSG00000173898.11_1,0,non-Island,CDS,3:G0N-
chr9,126775673,126779547,3875,-0.015102699,0,LHX2,ENSG00000106689.10_2,0,CpG-Island,CDS,4:G+N0
chr4,8868802,8870052,1251,-0.012256159,0,HMX1,ENSG00000215612.7_2,0,CpG-Island,CDS,4:G+N0
chr7,155252600,155258296,5697,-0.012107813,0,EN2,ENSG00000164778.4_1,0,CpG-Island,CDS,4:G+N0
chr22,28194458,28195524,1067,-0.012367993,0,MN1,ENSG00000169184.5_1,0,CpG-Island,CDS,4:G+N0
chr21,38073670,38076763,3094,-0.012887003,0,,ENSG00000224269.1_1,0,CpG-Island,Intron,4:G+N0
chr21,38073670,38076763,3094,-0.012887003,0,SIM2,ENSG00000159263.15_1,0,CpG-Island,Intron,4:G+N0
chr11,31825712,31827113,1402,-0.012225831,0,PAX6,ENSG00000007372.20_2,0,CpG-Island,Intron,4:G+N0
chr7,150822291,150823422,1132,-0.018022604,0,AGAP3,ENSG00000133612.18_1,0,CpG-Island,Intron,4:G+N0
chr11,399844,400683,840,-0.014068336,0,PKP3,ENSG00000184363.9_2,0,CpG-Island,CDS,4:G+N0
chr4,8863672,8865660,1989,-0.013503345,0,HMX1,ENSG00000215612.7_2,0,CpG-Island,Intron,4:G+N0
chr4,571608,574591,2984,-0.013509195,0,NA,ENSG00000283183.1_1,0,CpG-Island,Intron,4:G+N0
chr11,31827625,31831348,3724,-0.012565481,0,PAX6,ENSG00000007372.20_2,0,CpG-Island,CDS,4:G+N0
chr15,93609390,93610815,1426,-0.014917534,0,RGMA,ENSG00000182175.13_2,0,CpG-Island,CDS,4:G+N0
chr15,93609390,93610815,1426,-0.014917534,0,,ENSG00000258611.2_1,0,CpG-Island,CDS,4:G+N0
chr10,13748006,13750689,2684,-0.014032591,0,FRMD4A,ENSG00000151474.20_2,0,non-Island,CDS,4:G+N0
chr15,37399670,37401998,2329,-0.019159351,0,NA,ENSG00000274444.1_1,0,non-Island,Promoter,4:G+N0
chr19,615692,616308,617,-0.015801532,0,HCN2,ENSG00000099822.2_1,0,CpG-Island,CDS,4:G+N0
chr12,8379487,8381109,1623,-0.015762571,0,FAM90A1,ENSG00000171847.10_2,0,non-Island,5'UTR,4:G+N0
chr12,8379487,8381109,1623,-0.015762571,0,ALG1L10P,ENSG00000254016.2_1,0,non-Island,5'UTR,4:G+N0
chr5,140886164,140889796,3633,-0.015705361,0,PCDHGA1,ENSG00000204956.5_2,0,non-Island,Intron,4:G+N0
chr5,140886164,140889796,3633,-0.015705361,0,PCDHGA2,ENSG00000081853.14_2,0,non-Island,Intron,4:G+N0
chr5,140886164,140889796,3633,-0.015705361,0,PCDHGA3,ENSG00000254245.2_2,0,non-Island,Intron,4:G+N0
chr5,140886164,140889796,3633,-0.015705361,0,PCDHGB1,ENSG00000254221.2_2,0,non-Island,Intron,4:G+N0
chr5,140886164,140889796,3633,-0.015705361,0,PCDHGA4,ENSG00000262576.2_2,0,non-Island,Intron,4:G+N0
chr5,140886164,140889796,3633,-0.015705361,0,PCDHGB2,ENSG00000253910.2_2,0,non-Island,Intron,4:G+N0
chr5,140886164,140889796,3633,-0.015705361,0,PCDHGA5,ENSG00000253485.2_2,0,non-Island,Intron,4:G+N0
chr5,140886164,140889796,3633,-0.015705361,0,PCDHGB3,ENSG00000262209.2_2,0,non-Island,Intron,4:G+N0
chr5,140886164,140889796,3633,-0.015705361,0,PCDHGA6,ENSG00000253731.2_2,0,non-Island,Intron,4:G+N0
chr5,140886164,140889796,3633,-0.015705361,0,PCDHGA7,ENSG00000253537.2_2,0,non-Island,Intron,4:G+N0
chr5,140886164,140889796,3633,-0.015705361,0,PCDHGB4,ENSG00000253953.2_2,0,non-Island,Intron,4:G+N0
chr5,140886164,140889796,3633,-0.015705361,0,PCDHGA8,ENSG00000253767.2_2,0,non-Island,Intron,4:G+N0
chr5,140886164,140889796,3633,-0.015705361,0,NA,ENSG00000276547.1_2,0,non-Island,Intron,4:G+N0
chr5,140886164,140889796,3633,-0.015705361,0,PCDHGA9,ENSG00000261934.2_2,0,non-Island,Intron,4:G+N0
chr5,140886164,140889796,3633,-0.015705361,0,PCDHGB6,ENSG00000253305.2_2,0,non-Island,Intron,4:G+N0
chr5,140886164,140889796,3633,-0.015705361,0,PCDHGA10,ENSG00000253846.2_2,0,non-Island,Intron,4:G+N0
chr5,140886164,140889796,3633,-0.015705361,0,PCDHGB7,ENSG00000254122.2_2,0,non-Island,Intron,4:G+N0
chr5,140886164,140889796,3633,-0.015705361,0,PCDHGA11,ENSG00000253873.5_2,0,non-Island,Intron,4:G+N0
chr5,140886164,140889796,3633,-0.015705361,0,PCDHGA12,ENSG00000253159.2_2,0,non-Island,Intron,4:G+N0
chr5,140886164,140889796,3633,-0.015705361,0,PCDHGC3,ENSG00000240184.6_2,0,non-Island,Intron,4:G+N0
chr5,140886164,140889796,3633,-0.015705361,0,PCDHGC4,ENSG00000242419.5_2,0,non-Island,Intron,4:G+N0
chr5,140886164,140889796,3633,-0.015705361,0,PCDHGC5,ENSG00000240764.3_2,0,non-Island,Intron,4:G+N0
chr16,70748591,70750220,1630,-0.017058889,0,VAC14,ENSG00000103043.14_2,0,non-Island,Intron,4:G+N0
chr16,70748591,70750220,1630,-0.017058889,0,NA,ENSG00000279412.1_1,0,non-Island,Intron,4:G+N0
chr5,87982188,87984959,2772,-0.014274266,0,LINC00461,ENSG00000245526.9_2,0,non-Island,Intron,4:G+N0
chr5,87982188,87984959,2772,-0.014274266,0,,ENSG00000245864.2_2,0,non-Island,Intron,4:G+N0
chr7,4244039,4244833,795,-0.017163701,0,SDK1,ENSG00000146555.18_2,0,non-Island,Intron,4:G+N0
chrX,133679613,133680688,1076,-0.018087232,0,MIR503HG,ENSG00000223749.8_2,0,CpG-Island,Intron,4:G+N0
chrX,133679613,133680688,1076,-0.018087232,0,MIR503,ENSG00000208005.1,0,CpG-Island,Intron,4:G+N0
chr14,29250409,29250436,28,-0.018152439,0,C14orf23,ENSG00000186960.10_1,0,non-Island,Intron,4:G+N0
chr5,87991978,87992129,152,-0.021872081,0,,ENSG00000245864.2_2,0,non-Island,Intron,4:G+N0
chr3,145967879,145967879,1,0.02187626,0,PLSCR4,ENSG00000114698.14_2,0,non-Island,Intron,4:G+N0
chr20,2731064,2732621,1558,-0.013514754,0.004,EBF4,ENSG00000088881.20_2,0,CpG-Island,CDS,4:G+N0
chr19,1207092,1208190,1099,-0.013948035,0.004,STK11,ENSG00000118046.14_2,0,CpG-Island,CDS,4:G+N0
chr15,89912530,89914204,1675,-0.014135241,0.004,LINC00925,ENSG00000255571.7_2,0,non-Island,Intron,4:G+N0
chr10,13759777,13760852,1076,-0.015760873,0.004,FRMD4A,ENSG00000151474.20_2,0,non-Island,Intron,4:G+N0
chr4,3372253,3373448,1196,-0.015702405,0.004,RGS12,ENSG00000159788.18_2,0,non-Island,Intron,4:G+N0
chr1,156612625,156614307,1683,-0.017016451,0.004,BCAN,ENSG00000132692.18_2,0,non-Island,Intron,4:G+N0
chr1,156612625,156614307,1683,-0.017016451,0.004,,ENSG00000272405.1_1,0,non-Island,Intron,4:G+N0
chr18,3604243,3606693,2451,-0.015614887,0.004,DLGAP1,ENSG00000170579.15_2,0,non-Island,Intron,4:G+N0
chr18,3604243,3606693,2451,-0.015614887,0.004,DLGAP1-AS2,ENSG00000262001.1_1,0,non-Island,Intron,4:G+N0
chr7,108097492,108098313,822,-0.016612656,0.004,NRCAM,ENSG00000091129.19_2,330,non-Island,Promoter,4:G+N0
chr1,8481947,8482169,223,-0.016961173,0.004,RERE,ENSG00000142599.17_2,0,non-Island,Intron,4:G+N0
chr9,84301206,84301722,517,-0.016592731,0.004,TLE1,ENSG00000196781.14_2,0,non-Island,Intron,4:G+N0
chrX,135848005,135848897,893,-0.01996963,0.004,ARHGEF6,ENSG00000129675.15_1,0,non-Island,Intron,4:G+N0
chr9,77111502,77111541,40,-0.01912681,0.004,,ENSG00000224825.2_1,0,non-Island,Intron,4:G+N0
chr14,29240904,29240904,1,-0.018911505,0.004,C14orf23,ENSG00000186960.10_1,1005,non-Island,Promoter,4:G+N0
chr7,121511954,121511954,1,-0.018744757,0.004,PTPRZ1,ENSG00000106278.11_1,1188,non-Island,Promoter,4:G+N0
chr16,867169,867850,682,-0.013263001,0.008,PRR25,ENSG00000167945.1_1,3307,CpG-Island,Intergenic,4:G+N0
chr1,161008056,161008895,840,-0.012745843,0.008,,ENSG00000270149.5_2,0,CpG-Island,CDS,4:G+N0
chr1,161008056,161008895,840,-0.012745843,0.008,TSTD1,ENSG00000215845.10_2,0,CpG-Island,CDS,4:G+N0
chr8,131453256,131454825,1570,-0.015401301,0.008,ASAP1,ENSG00000153317.14_1,0,non-Island,Intron,4:G+N0
chr12,26983940,26984454,515,-0.015394147,0.008,ITPR2,ENSG00000123104.11_2,0,non-Island,Intron,4:G+N0
chr3,173304485,173305249,765,-0.015453513,0.008,NLGN1,ENSG00000169760.17_2,0,non-Island,Intron,4:G+N0
chrX,153798929,153799013,85,-0.01744872,0.008,NA,ENSG00000279245.1_1,465,non-Island,Promoter,4:G+N0
chr5,56113342,56113612,271,-0.017889341,0.008,MAP3K1,ENSG00000095015.5_1,0,non-Island,Intron,4:G+N0
chr12,107297978,107297978,1,-0.018326429,0.008,EEF1B2P4,ENSG00000257119.1_1,2215,non-Island,Intergenic,4:G+N0
chr7,32800988,32802074,1087,-0.012545309,0.012,DPY19L1P1,ENSG00000229358.3_2,0,CpG-Island,Intron,4:G+N0
chr7,32800988,32802074,1087,-0.012545309,0.012,NA,ENSG00000281332.1_1,0,CpG-Island,Intron,4:G+N0
chr1,36043369,36044241,873,-0.01503336,0.012,TFAP2E,ENSG00000116819.6_1,0,CpG-Island,Intron,4:G+N0
chr15,37395771,37398175,2405,-0.014933489,0.012,MEIS2,ENSG00000134138.19_1,2270,non-Island,Intergenic,4:G+N0
chr5,43017321,43017808,488,-0.015167782,0.012,,ENSG00000177738.3_2,0,non-Island,Intron,4:G+N0
chr1,91302522,91303544,1023,-0.015245001,0.012,,ENSG00000233593.8_2,0,non-Island,Intron,4:G+N0
chr10,21803711,21804726,1016,-0.01513115,0.012,SKIDA1,ENSG00000180592.16_1,0,non-Island,CDS,4:G+N0
chr13,110789134,110789675,542,-0.015027417,0.012,NA,ENSG00000279965.1_1,11552,non-Island,Intergenic,4:G+N0
chr17,3774049,3774421,373,-0.014765846,0.016,CAMKK1,ENSG00000004660.14_1,0,non-Island,Intron,4:G+N0
chr8,107670755,107671174,420,-0.014730376,0.016,OXR1,ENSG00000164830.18_2,0,non-Island,Intron,4:G+N0
chr11,129941558,129942129,572,-0.014606935,0.016,APLP2,ENSG00000084234.16_2,0,non-Island,Intron,4:G+N0
chr11,129941558,129942129,572,-0.014606935,0.016,,ENSG00000267981.1,0,non-Island,Intron,4:G+N0
chr4,176920939,176921366,428,-0.014528818,0.016,GPM6A,ENSG00000150625.16_2,0,non-Island,Intron,4:G+N0
chr11,57243372,57244036,665,-0.011971506,0.02,RTN4RL2,ENSG00000186907.7_2,0,CpG-Island,CDS,4:G+N0
chr11,57243372,57244036,665,-0.011971506,0.02,,ENSG00000255301.1_1,0,CpG-Island,CDS,4:G+N0
chr22,20946103,20946928,826,-0.013984559,0.02,,ENSG00000250261.1_1,0,non-Island,Intron,4:G+N0
chr7,127715532,127716987,1456,-0.014491231,0.02,SND1,ENSG00000197157.10_2,0,non-Island,Intron,4:G+N0
chrX,153093512,153094284,773,-0.014510144,0.02,PDZD4,ENSG00000067840.12_1,0,CpG-Island,Intron,4:G+N0
chr12,93773590,93775900,2311,-0.014396192,0.02,NUDT4,ENSG00000173598.13_2,0,non-Island,5'UTR,4:G+N0
chr9,120620670,120621066,397,-0.01451212,0.02,,ENSG00000228512.2_1,0,non-Island,Intron,4:G+N0
chr9,120620670,120621066,397,-0.01451212,0.02,,ENSG00000231901.1_1,0,non-Island,Intron,4:G+N0
chr10,21807895,21808356,462,-0.014432529,0.02,SKIDA1,ENSG00000180592.16_1,0,non-Island,5'UTR,4:G+N0
chr2,85196469,85196614,146,-0.014143551,0.02,KCMF1,ENSG00000176407.17_2,1601,non-Island,Promoter,4:G+N0
chr17,42392450,42393387,938,-0.01183075,0.024,,ENSG00000267750.5_1,0,CpG-Island,CDS,4:G+N0
chr17,42392450,42393387,938,-0.01183075,0.024,RUNDC3A,ENSG00000108309.12_1,0,CpG-Island,CDS,4:G+N0
chr10,94451330,94452554,1225,-0.01198702,0.024,HHEX,ENSG00000152804.10_1,0,CpG-Island,CDS,4:G+N0
chr7,2677314,2678506,1193,-0.013312892,0.024,TTYH3,ENSG00000136295.14_1,0,non-Island,Intron,4:G+N0
chr5,140874572,140875873,1302,-0.013910274,0.024,PCDHGA1,ENSG00000204956.5_2,0,non-Island,Intron,4:G+N0
chr5,140874572,140875873,1302,-0.013910274,0.024,PCDHGA2,ENSG00000081853.14_2,0,non-Island,Intron,4:G+N0
chr5,140874572,140875873,1302,-0.013910274,0.024,PCDHGA3,ENSG00000254245.2_2,0,non-Island,Intron,4:G+N0
chr5,140874572,140875873,1302,-0.013910274,0.024,PCDHGB1,ENSG00000254221.2_2,0,non-Island,Intron,4:G+N0
chr5,140874572,140875873,1302,-0.013910274,0.024,PCDHGA4,ENSG00000262576.2_2,0,non-Island,Intron,4:G+N0
chr5,140874572,140875873,1302,-0.013910274,0.024,PCDHGB2,ENSG00000253910.2_2,0,non-Island,Intron,4:G+N0
chr5,140874572,140875873,1302,-0.013910274,0.024,PCDHGA5,ENSG00000253485.2_2,0,non-Island,Intron,4:G+N0
chr5,140874572,140875873,1302,-0.013910274,0.024,PCDHGB3,ENSG00000262209.2_2,0,non-Island,Intron,4:G+N0
chr5,140874572,140875873,1302,-0.013910274,0.024,PCDHGA6,ENSG00000253731.2_2,0,non-Island,Intron,4:G+N0
chr5,140874572,140875873,1302,-0.013910274,0.024,PCDHGA7,ENSG00000253537.2_2,0,non-Island,Intron,4:G+N0
chr5,140874572,140875873,1302,-0.013910274,0.024,PCDHGB4,ENSG00000253953.2_2,0,non-Island,Intron,4:G+N0
chr5,140874572,140875873,1302,-0.013910274,0.024,PCDHGA8,ENSG00000253767.2_2,0,non-Island,Intron,4:G+N0
chr5,140874572,140875873,1302,-0.013910274,0.024,NA,ENSG00000276547.1_2,0,non-Island,Intron,4:G+N0
chr5,140874572,140875873,1302,-0.013910274,0.024,PCDHGA9,ENSG00000261934.2_2,0,non-Island,Intron,4:G+N0
chr5,140874572,140875873,1302,-0.013910274,0.024,PCDHGB6,ENSG00000253305.2_2,0,non-Island,Intron,4:G+N0
chr5,140874572,140875873,1302,-0.013910274,0.024,PCDHGA10,ENSG00000253846.2_2,0,non-Island,Intron,4:G+N0
chr5,140874572,140875873,1302,-0.013910274,0.024,PCDHGB7,ENSG00000254122.2_2,0,non-Island,Intron,4:G+N0
chr5,140874572,140875873,1302,-0.013910274,0.024,PCDHGA11,ENSG00000253873.5_2,0,non-Island,Intron,4:G+N0
chr5,140874572,140875873,1302,-0.013910274,0.024,PCDHGA12,ENSG00000253159.2_2,0,non-Island,Intron,4:G+N0
chr5,140874572,140875873,1302,-0.013910274,0.024,PCDHGC3,ENSG00000240184.6_2,0,non-Island,Intron,4:G+N0
chr5,140874572,140875873,1302,-0.013910274,0.024,PCDHGC4,ENSG00000242419.5_2,0,non-Island,Intron,4:G+N0
chr5,140874572,140875873,1302,-0.013910274,0.024,PCDHGC5,ENSG00000240764.3_2,0,non-Island,Intron,4:G+N0
chr9,90114016,90114755,740,-0.014052024,0.024,DAPK1,ENSG00000196730.12_2,0,non-Island,CDS,4:G+N0
chr17,70103457,70104067,611,-0.013949765,0.024,SOX9-AS1,ENSG00000234899.9_1,0,non-Island,Intron,4:G+N0
chr15,89915582,89916884,1303,-0.013929439,0.024,LINC00925,ENSG00000255571.7_2,0,non-Island,Intron,4:G+N0
chr5,87977206,87978973,1768,-0.013869965,0.024,LINC00461,ENSG00000245526.9_2,0,non-Island,Intron,4:G+N0
chr5,87977206,87978973,1768,-0.013869965,0.024,,ENSG00000245864.2_2,0,non-Island,Intron,4:G+N0
chr15,37180912,37181171,260,-0.014000846,0.024,MEIS2,ENSG00000134138.19_1,233,non-Island,Promoter,4:G+N0
chr10,115805921,115806182,262,-0.013908481,0.024,ADRB1,ENSG00000043591.5_2,0,non-Island,3'UTR,4:G+N0
chr5,121646553,121646794,242,-0.013918528,0.024,,ENSG00000272139.1_1,197,non-Island,Promoter,4:G+N0
chr15,86305347,86307398,2052,-0.011895658,0.028,KLHL25,ENSG00000183655.12_1,0,non-Island,Intron,4:G+N0
chr5,43024436,43025970,1535,-0.01376612,0.028,,ENSG00000177738.3_2,0,non-Island,Intron,4:G+N0
chr8,29210850,29211511,662,-0.013795144,0.028,,ENSG00000260253.1_1,162,non-Island,Promoter,4:G+N0
chrX,25026418,25029276,2859,-0.013739336,0.028,ARX,ENSG00000004848.7_2,0,non-Island,CDS,4:G+N0
chr7,129913813,129914079,267,-0.013777035,0.028,CPA2,ENSG00000158516.11_1,0,non-Island,Intron,4:G+N0
chr7,158789686,158790340,655,-0.012917026,0.032,LINC00689,ENSG00000231419.6_1,8872,CpG-Island,Intergenic,4:G+N0
chr2,25473781,25474887,1107,-0.013260389,0.032,DNMT3A,ENSG00000119772.16_1,0,CpG-Island,Intron,4:G+N0
chr7,32981417,32981530,114,-0.016122485,0.032,RP9P,ENSG00000205763.13_1,0,non-Island,Intron,4:G+N0
chr4,54927940,54928689,750,-0.015984273,0.032,NA,ENSG00000282278.1_2,0,non-Island,Intron,4:G+N0
chr4,54927940,54928689,750,-0.015984273,0.032,CHIC2,ENSG00000109220.10_1,0,non-Island,Intron,4:G+N0
chr19,16437221,16438063,843,-0.011545739,0.036,KLF2,ENSG00000127528.5_1,0,CpG-Island,CDS,4:G+N0
chr11,9596983,9597647,665,-0.01368472,0.036,WEE1,ENSG00000166483.10_1,0,non-Island,CDS,4:G+N0
chr1,214158843,214160313,1471,-0.01146035,0.04,PROX1-AS1,ENSG00000230461.8_2,0,CpG-Island,Intron,4:G+N0
chr1,214158843,214160313,1471,-0.01146035,0.04,PROX1,ENSG00000117707.15_2,0,CpG-Island,Intron,4:G+N0
chr1,214158843,214160313,1471,-0.01146035,0.04,NA,ENSG00000274895.1_2,0,CpG-Island,Intron,4:G+N0
chr1,19971865,19972707,843,-0.013548622,0.04,MINOS1-NBL1,ENSG00000270136.5_2,0,CpG-Island,CDS,4:G+N0
chr1,19971865,19972707,843,-0.013548622,0.04,NBL1,ENSG00000158747.13_2,0,CpG-Island,CDS,4:G+N0
chr19,41025502,41026105,604,-0.010819732,0.044,SPTBN4,ENSG00000160460.15_2,0,CpG-Island,CDS,4:G+N0
chr2,63271447,63274004,2558,-0.01170219,0.044,EHBP1,ENSG00000115504.14_2,0,CpG-Island,CDS,4:G+N0
chr2,63271447,63274004,2558,-0.01170219,0.044,,ENSG00000231609.5_1,0,CpG-Island,CDS,4:G+N0
